Bootstrap Iteration,Source Feature,Business-Friendly Label,Mean Absolute SHAP,SHAP Rank,Top Feature
256,donor_age,Donor Age,0.0027370257904433012,1,True
256,feature_gender_identity,Gender Identity,0.0021196434744987047,2,True
256,feature_preferred_address_type,Preferred Address Type,0.0016603736793291163,3,True
257,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009891651227326304,7,False
257,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011100972569597237,6,False
257,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005262730815174594,8,False
257,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011671267462344183,5,False
257,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012142178706713142,4,True
257,donor_age,Donor Age,0.0027404991306940467,1,True
257,feature_gender_identity,Gender Identity,0.0021234484728004928,2,True
257,feature_preferred_address_type,Preferred Address Type,0.0016273055269469987,3,True
258,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009438102508401383,7,False
258,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0010677336449290426,6,False
258,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005516592260277949,8,False
258,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001178301601444587,5,False
258,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.00118449559676658,4,True
258,donor_age,Donor Age,0.002687851920748611,1,True
258,feature_gender_identity,Gender Identity,0.0021118606834644523,2,True
258,feature_preferred_address_type,Preferred Address Type,0.0016162813552508875,3,True
259,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011012188092147791,7,False
259,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012267060748187395,5,False
259,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005162255818496149,8,False
259,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011549309297081492,6,False
259,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013201207700591206,4,True
259,donor_age,Donor Age,0.002723247917661968,1,True
259,feature_gender_identity,Gender Identity,0.0021519004983731153,2,True
259,feature_preferred_address_type,Preferred Address Type,0.0016140669954280646,3,True
260,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.00117650470314028,6,False
260,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013043031948655763,5,False
260,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005548185906387588,8,False
260,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.00116774070963576,7,False
260,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013912553108818304,4,True
260,donor_age,Donor Age,0.0025943536285038486,1,True
260,feature_gender_identity,Gender Identity,0.0021687569391591866,2,True
260,feature_preferred_address_type,Preferred Address Type,0.001577639704463037,3,True
261,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010142574643654762,7,False
261,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011484839423659126,6,False
261,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005180676824013279,8,False
261,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011902980809671427,5,False
261,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012694341963015714,4,True
261,donor_age,Donor Age,0.0027788240578784543,1,True
261,feature_gender_identity,Gender Identity,0.0021095673013417347,2,True
261,feature_preferred_address_type,Preferred Address Type,0.0016040119977465787,3,True
262,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009679158620476209,7,False
262,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001090143535096587,6,False
262,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.000536416771203171,8,False
262,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012056725219672564,5,False
262,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012185561819207987,4,True
262,donor_age,Donor Age,0.0027348319340555487,1,True
262,feature_gender_identity,Gender Identity,0.0020978965380736582,2,True
262,feature_preferred_address_type,Preferred Address Type,0.0015833224920787463,3,True
263,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011939880410948435,6,False
263,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001317066140984091,5,False
263,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005566650244637603,8,False
263,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011834903593196948,7,False
263,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013760929741942983,4,True
263,donor_age,Donor Age,0.002738256284306689,1,True
263,feature_gender_identity,Gender Identity,0.002092273355657121,2,True
263,feature_preferred_address_type,Preferred Address Type,0.0016527072337515069,3,True
264,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009648075945293289,7,False
264,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0010880900717665895,6,False
264,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005065261744531754,8,False
264,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011556772228881415,5,False
264,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012384652589013212,4,True
264,donor_age,Donor Age,0.0027233480508436643,1,True
264,feature_gender_identity,Gender Identity,0.002133099081599466,2,True
264,feature_preferred_address_type,Preferred Address Type,0.0016442765954616046,3,True
265,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010100467301569253,7,False
265,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011425353230219274,6,False
265,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005730975430944435,8,False
265,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001218578706414423,5,False
265,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001241222790001241,4,True
265,donor_age,Donor Age,0.002884595882764627,1,True
265,feature_gender_identity,Gender Identity,0.0021641533882668256,2,True
265,feature_preferred_address_type,Preferred Address Type,0.0016377629935319187,3,True
266,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001094051365896071,7,False
266,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001222694976079069,5,False
266,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005603644252545576,8,False
266,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011768693283947984,6,False
266,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001346423016649226,4,True
266,donor_age,Donor Age,0.0029107923022382858,1,True
266,feature_gender_identity,Gender Identity,0.00214868146511017,2,True
266,feature_preferred_address_type,Preferred Address Type,0.0015692027654382388,3,True
267,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009993749212008848,7,False
267,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011154197610681563,6,False
267,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005344676969593038,8,False
267,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011567682897791426,5,False
267,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012248219086997598,4,True
267,donor_age,Donor Age,0.0027598504676894365,1,True
267,feature_gender_identity,Gender Identity,0.002146949539312198,2,True
267,feature_preferred_address_type,Preferred Address Type,0.001605414836722222,3,True
268,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009909883813262214,7,False
268,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011095063251106501,6,False
268,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005108802212009029,8,False
268,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001123308075566234,5,False
268,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012227770215294251,4,True
268,donor_age,Donor Age,0.0027682469472226864,1,True
268,feature_gender_identity,Gender Identity,0.0020878862947914393,2,True
268,feature_preferred_address_type,Preferred Address Type,0.0015718988976014484,3,True
269,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0012589176436410407,6,False
269,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013760208315171133,5,False
269,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.000554131362654896,8,False
269,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001204872934069736,7,False
269,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014613371833304255,4,True
269,donor_age,Donor Age,0.0027122895707688637,1,True
269,feature_gender_identity,Gender Identity,0.002095917362080364,2,True
269,feature_preferred_address_type,Preferred Address Type,0.0015827990994156235,3,True
270,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011911198053351486,7,False
270,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013234115406975363,5,False
270,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005827500032485346,8,False
270,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012427761551466157,6,False
270,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001354833879964835,4,True
270,donor_age,Donor Age,0.002632736527499999,1,True
270,feature_gender_identity,Gender Identity,0.002127510261408932,2,True
270,feature_preferred_address_type,Preferred Address Type,0.0016543122920704815,3,True
271,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001011615733571561,7,False
271,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011341178423046687,6,False
271,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005143340129403686,8,False
271,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011699083087367344,5,False
271,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012622593449719904,4,True
271,donor_age,Donor Age,0.0025983033310029305,1,True
271,feature_gender_identity,Gender Identity,0.002086593487607232,2,True
271,feature_preferred_address_type,Preferred Address Type,0.0015987890832754197,3,True
272,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001080835494700464,7,False
272,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012197601672970452,5,False
272,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005489977209414803,8,False
272,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001167753155561853,6,False
272,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013402712917722035,4,True
272,donor_age,Donor Age,0.0026354931461752633,1,True
272,feature_gender_identity,Gender Identity,0.0020943524841649692,2,True
272,feature_preferred_address_type,Preferred Address Type,0.0015945292254214084,3,True
273,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010271016314831241,7,False
273,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011529581547177483,6,False
273,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005428006068814635,8,False
273,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011892229969875253,5,False
273,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012631555865618563,4,True
273,donor_age,Donor Age,0.0027273710090988915,1,True
273,feature_gender_identity,Gender Identity,0.0020852378344835437,2,True
273,feature_preferred_address_type,Preferred Address Type,0.0015723502244734727,3,True
274,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011774151188512028,7,False
274,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013029271465683694,5,False
274,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005642142855952821,8,False
274,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011991673423377648,6,False
274,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013650980484867835,4,True
274,donor_age,Donor Age,0.0027351040387759255,1,True
274,feature_gender_identity,Gender Identity,0.0021268552574082947,2,True
274,feature_preferred_address_type,Preferred Address Type,0.0016089920038321888,3,True
275,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001069981986202398,7,False
275,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001199657608209055,5,False
275,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005698123551789662,8,False
275,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011966374994015385,6,False
275,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013338273423208447,4,True
275,donor_age,Donor Age,0.0025577069428733374,1,True
275,feature_gender_identity,Gender Identity,0.0020750772071014114,2,True
275,feature_preferred_address_type,Preferred Address Type,0.0015629926947298236,3,True
276,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010699615264726317,7,False
276,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012061228195733166,5,False
276,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005763255043895834,8,False
276,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001146329933469873,6,False
276,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012718315926227794,4,True
276,donor_age,Donor Age,0.0027350977514898293,1,True
276,feature_gender_identity,Gender Identity,0.002091214970963345,2,True
276,feature_preferred_address_type,Preferred Address Type,0.0016257302709117055,3,True
277,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011157259960275817,7,False
277,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001253447225548373,5,False
277,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005545748688754176,8,False
277,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011882724945294096,6,False
277,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013184867316215702,4,True
277,donor_age,Donor Age,0.002793843299418971,1,True
277,feature_gender_identity,Gender Identity,0.002079056213515746,2,True
277,feature_preferred_address_type,Preferred Address Type,0.001592215252951501,3,True
278,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001062315360329165,7,False
278,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011885159237345583,6,False
278,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005677370846347778,8,False
278,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012005014724247834,5,False
278,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012918695820094534,4,True
278,donor_age,Donor Age,0.002764057041460667,1,True
278,feature_gender_identity,Gender Identity,0.0021649022136435337,2,True
278,feature_preferred_address_type,Preferred Address Type,0.0015846074217418802,3,True
279,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011436314540694064,7,False
279,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001271285619815453,5,False
279,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005458889605371023,8,False
279,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012100554501610664,6,False
279,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013912668725991595,4,True
279,donor_age,Donor Age,0.0027513976026991077,1,True
279,feature_gender_identity,Gender Identity,0.0020963746488784425,2,True
279,feature_preferred_address_type,Preferred Address Type,0.0016246472760309788,3,True
280,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011155387045653962,7,False
280,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012494818313732753,5,False
280,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005822963785243786,8,False
280,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012472565451151602,6,False
280,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013293650599569683,4,True
280,donor_age,Donor Age,0.002644530249020695,1,True
280,feature_gender_identity,Gender Identity,0.002103525343254448,2,True
280,feature_preferred_address_type,Preferred Address Type,0.0015013095352540602,3,True
281,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0012082622795422681,6,False
281,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013466943930866351,5,False
281,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005325357010590231,8,False
281,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011398947658147033,7,False
281,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014196499203033227,4,True
281,donor_age,Donor Age,0.002690615392998224,1,True
281,feature_gender_identity,Gender Identity,0.0020579416889174376,2,True
281,feature_preferred_address_type,Preferred Address Type,0.0016091943758672301,3,True
282,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010816075528638316,7,False
282,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.001233706526679159,5,False
282,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005538995664563053,8,False
282,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001193854339757226,6,False
282,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013362556317211547,4,True
282,donor_age,Donor Age,0.0027000511767072046,1,True
282,feature_gender_identity,Gender Identity,0.002098136219021474,2,True
282,feature_preferred_address_type,Preferred Address Type,0.0016561827159674004,3,True
283,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010557394029004701,7,False
283,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011889610471918152,6,False
283,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005538604020253128,8,False
283,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012085291138775455,5,False
283,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012872601084062043,4,True
283,donor_age,Donor Age,0.002756171562556495,1,True
283,feature_gender_identity,Gender Identity,0.00214340506171802,2,True
283,feature_preferred_address_type,Preferred Address Type,0.0015430235146866088,3,True
284,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009391178096897793,7,False
284,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0010804066396306097,6,False
284,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005455581535132571,8,False
284,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011815560760497612,5,False
284,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0011908897170606818,4,True
284,donor_age,Donor Age,0.0028508404317445345,1,True
284,feature_gender_identity,Gender Identity,0.0021238622551824396,2,True
284,feature_preferred_address_type,Preferred Address Type,0.001612046052407771,3,True
285,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009876564758441704,7,False
285,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011276221767269024,6,False
285,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005571970051221838,8,False
285,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011790400009438684,5,False
285,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012510181982992375,4,True
285,donor_age,Donor Age,0.002612218655872879,1,True
285,feature_gender_identity,Gender Identity,0.002096267453730565,2,True
285,feature_preferred_address_type,Preferred Address Type,0.0015614816628642216,3,True
286,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010968696131665383,7,False
286,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012191094232210848,5,False
286,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005537475927091968,8,False
286,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011838667926402844,6,False
286,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013024086131713183,4,True
286,donor_age,Donor Age,0.002711586495854548,1,True
286,feature_gender_identity,Gender Identity,0.0021456206761676475,2,True
286,feature_preferred_address_type,Preferred Address Type,0.0015801129425847852,3,True
287,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009709410398888495,7,False
287,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011005335916007947,6,False
287,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005606025601792768,8,False
287,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011716936294038725,5,False
287,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012103466982949812,4,True
287,donor_age,Donor Age,0.0028294136259589013,1,True
287,feature_gender_identity,Gender Identity,0.002135500627351125,2,True
287,feature_preferred_address_type,Preferred Address Type,0.001604468753326338,3,True
288,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011599059130306053,7,False
288,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012917866825186324,5,False
288,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.000578425453428814,8,False
288,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012256399197427814,6,False
288,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.001388001411262774,4,True
288,donor_age,Donor Age,0.0027910321327033407,1,True
288,feature_gender_identity,Gender Identity,0.002130920295101696,2,True
288,feature_preferred_address_type,Preferred Address Type,0.0016357877387799006,3,True
289,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011195713189218687,7,False
289,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012341819591463225,5,False
289,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005467379331917823,8,False
289,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011918417700067243,6,False
289,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013244747692210885,4,True
289,donor_age,Donor Age,0.002659200081869253,1,True
289,feature_gender_identity,Gender Identity,0.002129660558223858,2,True
289,feature_preferred_address_type,Preferred Address Type,0.0015929097937663365,3,True
290,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010614555280649587,7,False
290,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011978859662078241,5,False
290,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005424907307802674,8,False
290,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011608979401111776,6,False
290,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012518676783263745,4,True
290,donor_age,Donor Age,0.0027031234855970964,1,True
290,feature_gender_identity,Gender Identity,0.0021108903378683815,2,True
290,feature_preferred_address_type,Preferred Address Type,0.0015975290846696674,3,True
291,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0011541169357874711,7,False
291,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012828671092975695,5,False
291,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005438338374641006,8,False
291,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012073328262422846,6,False
291,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013685805310396132,4,True
291,donor_age,Donor Age,0.002658355527342113,1,True
291,feature_gender_identity,Gender Identity,0.0020655411228856927,2,True
291,feature_preferred_address_type,Preferred Address Type,0.0016006823745085982,3,True
292,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.001069406214633992,7,False
292,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011817727247819094,5,False
292,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005510191007619334,8,False
292,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011334094787902606,6,False
292,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012845552479539544,4,True
292,donor_age,Donor Age,0.002771220616322683,1,True
292,feature_gender_identity,Gender Identity,0.002152854710677994,2,True
292,feature_preferred_address_type,Preferred Address Type,0.001577914511565303,3,True
293,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009851611013958008,7,False
293,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011205129277822973,6,False
293,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005373656215896709,8,False
293,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011916345333963282,5,False
293,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012485748311982774,4,True
293,donor_age,Donor Age,0.002724066821872306,1,True
293,feature_gender_identity,Gender Identity,0.0021222875966143587,2,True
293,feature_preferred_address_type,Preferred Address Type,0.0015950998504045428,3,True
294,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0010905361182046588,7,False
294,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0012130803146969047,5,False
294,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005744018156754306,8,False
294,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.001207879632827097,6,False
294,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0013148354205870184,4,True
294,donor_age,Donor Age,0.0027722682702320685,1,True
294,feature_gender_identity,Gender Identity,0.0021627368335195335,2,True
294,feature_preferred_address_type,Preferred Address Type,0.0016325294547244302,3,True
295,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.00120658369380847,6,False
295,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0013266353076970717,5,False
295,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005407750888125857,8,False
295,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0011621146805835944,7,False
295,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0014257698316962521,4,True
295,donor_age,Donor Age,0.0027315956660138117,1,True
295,feature_gender_identity,Gender Identity,0.002048598056014023,2,True
295,feature_preferred_address_type,Preferred Address Type,0.0016242114757120385,3,True
296,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0009868281541843677,7,False
296,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0011119068021909616,6,False
296,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005451109627394288,8,False
296,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.0012255530321952377,5,False
296,feature_past_5yr_max_donation,Maximum Annual Donation Amount (Past 5 Years),0.0012432924886223772,4,True
296,donor_age,Donor Age,0.0027418257834575218,1,True
296,feature_gender_identity,Gender Identity,0.002086690162890208,2,True
296,feature_preferred_address_type,Preferred Address Type,0.0016482857597453818,3,True
297,feature_past_5yr_total_donation,Total Donation Amount (Past 5 Years),0.0008731040024007039,7,False
297,feature_past_5yr_average_donation,Average Donation Amount (Past 5 Years),0.0010076127896634275,6,False
297,feature_past_5yr_donation_frequency_rate,Donation Frequency Rate (Past 5 Years),0.0005229882607519967,8,False
297,feature_years_since_last_donation_past_5yr,Years Since Most Recent Donation,0.00119783001121974,4,True
