Final Test Row Position,Target Actual,feature_past_5yr_total_donation__x__feature_past_5yr_average_donation,feature_past_5yr_total_donation__x__feature_past_5yr_donation_frequency_rate,feature_past_5yr_total_donation__x__feature_years_since_last_donation_past_5yr,feature_past_5yr_total_donation__x__feature_past_5yr_max_donation,feature_past_5yr_total_donation__x__donor_age,feature_past_5yr_total_donation__x__feature_gender_identity,feature_past_5yr_total_donation__x__feature_preferred_address_type,feature_past_5yr_average_donation__x__feature_past_5yr_donation_frequency_rate,feature_past_5yr_average_donation__x__feature_years_since_last_donation_past_5yr,feature_past_5yr_average_donation__x__feature_past_5yr_max_donation,feature_past_5yr_average_donation__x__donor_age,feature_past_5yr_average_donation__x__feature_gender_identity,feature_past_5yr_average_donation__x__feature_preferred_address_type,feature_past_5yr_donation_frequency_rate__x__feature_years_since_last_donation_past_5yr,feature_past_5yr_donation_frequency_rate__x__feature_past_5yr_max_donation,feature_past_5yr_donation_frequency_rate__x__donor_age,feature_past_5yr_donation_frequency_rate__x__feature_gender_identity,feature_past_5yr_donation_frequency_rate__x__feature_preferred_address_type,feature_years_since_last_donation_past_5yr__x__feature_past_5yr_max_donation,feature_years_since_last_donation_past_5yr__x__donor_age,feature_years_since_last_donation_past_5yr__x__feature_gender_identity,feature_years_since_last_donation_past_5yr__x__feature_preferred_address_type,feature_past_5yr_max_donation__x__donor_age,feature_past_5yr_max_donation__x__feature_gender_identity,feature_past_5yr_max_donation__x__feature_preferred_address_type,donor_age__x__feature_gender_identity,donor_age__x__feature_preferred_address_type,feature_gender_identity__x__feature_preferred_address_type
35,0,-0.00015858956165375722,-1.4525342071425761e-05,2.674307884934561e-05,-0.00016680308035198015,0.0004854989111005645,-4.9519628116742115e-05,-0.00043636160494441094,-2.0242479776670104e-06,6.0735962368208406e-05,-0.0001510195414817497,0.000905943614648127,-3.619610896862929e-06,-0.00041873731688331817,-0.0001515097117732446,-9.849745632152813e-05,0.0011386309008727415,8.875567304954309e-05,-0.0004561474940067117,-1.5019185658525356e-05,0.0019525325310136218,6.537515221973091e-05,8.976304105294169e-05,0.0008155338718642559,2.1203149170182178e-05,-0.00039677312403012553,0.008822489288805737,-0.003631899982731974,-0.006023334050299696
38,0,-7.746474963329553e-05,8.722395266190802e-05,6.366449898171552e-05,-0.0001998872261426536,0.00040430373722395995,6.182854341641933e-05,0.00040741544525416346,5.6819961451119144e-05,0.0001380106473712841,-0.0001908639965655068,0.00039979252087598237,9.708910645970657e-05,0.0005333820306349454,-9.450263750197879e-05,6.705233652844424e-05,0.0008525757902832119,0.000436308941188088,0.0015836137037921934,1.5974026077129022e-05,0.0011248022782997546,0.000397563020444121,0.001990572333873993,0.00033520593743723004,0.00015542970797821328,0.0003942251059774217,0.006566634283433631,0.027493576363930444,0.011837362307597464
39,0,-0.0009028483630355826,0.0016667863569864915,0.0011265496261167911,-0.001304105891574858,-0.0011056048411180644,0.0022340378428412698,0.0029510114383839076,0.0009302558266762668,0.0005231773507839166,-0.0008370550385959719,-0.0010706234134513991,0.002386284450467747,0.0035983606239179742,4.720866819582403e-05,0.0010010705544792153,-0.0003601256866309181,0.0013544266369613948,0.001804732300509612,0.0009252460899121328,-0.0009756002362844522,-0.00015528627960757508,0.0033849783188573015,-0.0017374315376896018,0.002612140319890866,0.001839234544291995,-0.002471797949610985,0.007125415367398507,0.0034266310536300165
43,1,-0.0030401576162466487,0.0003190927961657659,0.00024046655719608463,-0.005019364022396023,5.595337437147235e-05,0.0013874279822995985,3.910472910909783e-05,-0.0004933603480727036,0.0017056609790341945,-0.003942441885713603,2.9336631644393604e-05,0.002093433529514337,-0.00026517281013880076,-0.0030343500838127735,-0.0017811434647882392,-0.0001032561771374769,0.0012285319736363269,0.0005897822590896789,0.004550475786298243,0.0003664072488041103,0.0012518424981751344,0.0006790524716466842,-6.177133105352803e-05,0.0021697437125531224,-0.0006322955874641312,-0.00027376538802406116,4.67854410224103e-05,0.0005958226241167785
53,0,-0.00015140406278933737,-3.1529880411312806e-05,-1.2897970689864004e-05,-0.00011498906194857354,0.0004884430215273889,0.00018524438327551112,3.5435954419492334e-05,-2.270339502017094e-05,1.526600534376772e-06,-0.00011158837927401732,0.00037554350911338415,0.0001684829983166812,5.484656784165127e-06,-0.00013015537268471367,-9.619947645323718e-05,0.0008577962922658406,0.0001661595077870609,-1.6870753471170387e-06,-9.999735526419631e-05,0.0018633389088637963,0.0006256023814907226,-2.848535080011048e-05,0.000318861222770055,0.00010124831611362378,2.4531690365939436e-05,0.008620226778633684,-0.0007562676618137241,0.00034621629404949856
56,0,-0.00015153226415688147,-4.558946134135719e-05,-4.5335055802775865e-06,-9.656433156773891e-05,0.000595116435500685,-0.00020722514830572578,2.623136020487927e-05,-2.3687982182937248e-05,-4.3561890552054035e-06,-0.00011862507126617327,0.0008986676432088813,-0.00034861017181516595,1.446708166625834e-05,-0.0001264011462077003,-9.39879254136629e-05,0.0015140862349422453,-0.0005415688587919333,1.9402955776863678e-05,-7.860208936357554e-05,0.0021887259511927074,-0.00042226145388596587,-3.929869673274838e-05,0.000723134362777084,-0.0002640348883462764,4.045694907727626e-05,-0.018893789932299915,4.633649371535663e-05,-0.001025733817164348
59,0,-0.0012794409788144758,0.0016200824034840915,-0.0018569387230553582,-0.005265269240660476,6.699671746085656e-05,0.0020438615056745627,0.007976367946485092,0.0014548982850240819,-0.002111461511543538,-0.0057598542350049,0.00039623247135770064,0.002053847096683683,0.009816393251728207,0.0010767473442708012,0.0014450391685319852,0.00012216467597489118,0.00019344660814769383,0.0028990997480873083,-0.00123844909381363,0.0006209234073573102,0.0005816665718959091,-0.0019294177732663417,-0.0001577663401145891,0.0007099294203478518,0.012606331907035922,0.00040248258362012837,-2.5110505938423137e-05,0.002872420434805276
60,0,0.00011434836624923668,0.0024819240353836304,0.002835178033049781,0.0005398315319312183,0.00010815816834221323,0.002597085671028772,0.0006478688819644314,0.00284420996519339,0.0028736198997873943,0.0017180781998294627,0.000387377199821039,0.0018710093719703778,0.000341382549242136,0.0009301636636159284,0.000536772490893962,0.0003710493600402342,0.0006394033420212799,0.001009546691625264,-0.0006501527353902644,0.00040948964636884616,-0.00038766549360625665,0.0008977032776544039,2.3203834797899394e-05,0.00016021819356225184,0.00024935671073884587,0.0005980290683035977,0.0001503118771892161,0.00018532328488610729
62,0,-0.005841069358654041,8.697809123341391e-05,-0.0006578559073295753,-0.009139801677540273,-0.00016296252934835506,-0.0019981853867236223,-0.00022297819344509426,-0.0003113002594028327,-0.00017960852996148975,-0.008379278982306077,0.00024407898347451792,-0.001026299141392653,-0.0004941602837555666,0.0017435618024289226,-0.0010352863895765352,0.0003346705990272128,-0.0004622025640397405,0.00036638254988629053,-0.003534597741830859,-0.00016297148694433447,0.00040010349449968053,-0.000248616382464268,0.00012773864769198708,-0.0017791299941239012,-0.0003749589300961663,-0.00032960346475714725,-0.00012309815387213937,-0.0003340286434576615
64,1,-0.00013516357251447484,1.426405354969805e-06,3.399925989252908e-05,-0.0002149085421161651,0.0003424704850843773,0.00027613837333531,6.98175096902133e-05,-2.1943691898720538e-05,0.00015665309856293882,-0.000181272199287708,0.00039216486376839353,0.0003233548821593022,4.439523886126059e-05,-1.4316198673876414e-05,-7.115198098832124e-05,0.0004973422997989914,0.0005661110853060969,2.8461876026689636e-05,-0.00010472677419123206,0.0005626312357079113,0.0007896774509810785,-1.1148495518489829e-05,0.0003737271967294497,0.00018670931277564871,4.996239961222911e-05,0.024295487572716497,0.0025090815047967914,0.0017027778214000814
